year;fcode;employ;sales;avgsal;scrap;rework;tothrs;union;grant;d89;d88;totrain;hrsemp;lscrap;lemploy;lsales;lrework;lhrsemp;lscrap_1;grant_1;clscrap;cgrant;clemploy;clsales;lavgsal;clavgsal;cgrant_1;chrsemp;clhrsemp
1988;419201;17;4008997;16848;2,00000000000000000;NA;24;0;0;0;1;6;8,4705886840820312;0,6931471824645996;2,83321332931519;15,2040519714355;NA;2,2481911182403564;0,6931471824645996;0;0,0000000000000000;0;-0,16251897811889648;0,13580799102783203;9,73198699951172;0,14595413208007812;0;8,47058868408203125;2,24819111824035645
1989;419201;13;3379103;18720;2,00000000000000000;NA;0;0;0;1;0;0;0,0000000000000000;0,6931471824645996;2,56494927406311;15,0331211090088;NA;0,0000000000000000;0,6931471824645996;0;0,0000000000000000;0;-0,26826405525207520;-0,17093086242675781;9,83734798431396;0,10536098480224609;0;-8,47058868408203125;-2,24819111824035645
1987;419242;70;6400000;16141;3,97000002861022949;NA;6;1;0;0;0;60;5,1428570747375488;1,3787660598754883;4,24849510192871;15,6718082427979;NA;1,8152899742126465;NA;0;NA;0;NA;NA;9,68911743164062;NA;NA;NA;NA
1988;419242;65;6800000;16578;3,82999992370605469;NA;36;1;1;0;1;65;36,0000000000000000;1,3428647518157959;4,17438745498657;15,7324333190918;NA;3,6109178066253662;1,3787660598754883;0;-0,0359013080596924;1;-0,07410764694213867;0,06062507629394531;9,71583175659180;0,02671432495117188;0;30,85714340209960938;1,79562783241271973
1989;419242;30;2100000;16952;5,69999980926513672;NA;4;1;0;1;0;30;4,0000000000000000;1,7404661178588867;3,40119743347168;14,5574474334717;NA;1,6094379425048828;1,3428647518157959;1;0,3976013660430908;-1;-0,77319002151489258;-1,17498588562011719;9,73814105987549;0,02230930328369141;1;-32,00000000000000000;-2,00147986412048340
1987;419268;6;564694;22866;1,38999998569488525;1,38999998569488525;0;0;0;0;0;0;0,0000000000000000;0,3293037414550781;1,79175949096680;13,2440395355225;0,3293037414550781;0,0000000000000000;NA;0;NA;0;NA;NA;10,03740596771240;NA;NA;NA;NA
1988;419268;6;620439;22995;1,15999996662139893;1,15999996662139893;0;0;0;0;1;0;0,0000000000000000;0,1484199762344360;1,79175949096680;13,3381824493408;0,1484199762344360;0,0000000000000000;0,3293037414550781;0;-0,1808837652206421;0;0,00000000000000000;0,09414291381835938;10,04303169250488;0,00562572479248047;0;0,00000000000000000;0,00000000000000000
1989;419268;6;783261;29114;0,89999997615814209;0,89999997615814209;32;0;1;1;0;6;32,0000000000000000;-0,1053605452179909;1,79175949096680;13,5712213516235;-0,1053605452179909;3,4965076446533203;0,1484199762344360;0;-0,2537805140018463;1;0,00000000000000000;0,23303890228271484;10,27897453308105;0,23594284057617188;0;32,00000000000000000;3,49650764465332031
1987;419272;35;4200000;31000;20,50000000000000000;3,02999997138977051;60;0;0;0;0;6;10,2857141494750977;3,0204248428344727;3,55534815788269;15,2505950927734;1,1085625886917114;2,4235377311706543;NA;0;NA;0;NA;NA;10,34174251556396;NA;NA;NA;NA
1988;419272;40;4800000;33000;24,00000000000000000;4,17000007629394531;10;0;0;0;1;8;2,0000000000000000;3,1780538558959961;3,68887948989868;15,3841266632080;1,4279160499572754;1,0986123085021973;3,0204248428344727;0;0,1576290130615234;0;0,13353133201599121;0,13353157043457031;10,40426254272461;0,06252002716064453;0;-8,28571414947509766;-1,32492542266845703
1989;419272;43;5200000;34800;17,00000000000000000;1,87999999523162842;80;0;1;1;0;43;80,0000000000000000;2,8332133293151855;3,76120018959045;15,4641695022583;0,6312717795372009;4,3944492340087891;3,1780538558959961;0;-0,3448405265808105;1;0,07232069969177246;0,08004283905029297;10,45737266540527;0,05311012268066406;0;78,00000000000000000;3,29583692550659180
1987;419275;15;930000;30000;NA;NA;100;0;0;0;0;4;26,6666660308837891;NA;2,70805025100708;13,7429399490356;NA;3,3202283382415771;NA;0;NA;0;NA;NA;10,30895233154297;NA;NA;NA;NA
1988;419275;18;980000;33000;NA;NA;100;0;0;0;1;5;27,7777786254882812;NA;2,89037179946899;13,7953081130981;NA;3,3596034049987793;NA;0;NA;0;0,18232154846191406;0,05236816406250000;10,40426254272461;0,09531021118164062;0;1,11111259460449219;0,03937506675720215
1989;419275;21;1500000;35000;NA;NA;150;0;1;1;0;10;71,4285736083984375;NA;3,04452252388000;14,2209758758545;NA;4,2826008796691895;NA;0;NA;1;0,15415072441101074;0,42566776275634766;10,46310329437256;0,05884075164794922;0;43,65079498291015625;0,92299747467041016
1987;419276;12;1200000;28000;NA;NA;NA;0;0;0;0;12;NA;NA;2,48490667343140;13,9978322982788;NA;NA;NA;0;NA;0;NA;NA;10,23995971679688;NA;NA;NA;NA
1988;419276;10;1300000;30000;NA;NA;NA;0;0;0;1;10;NA;NA;2,30258512496948;14,0778751373291;NA;NA;NA;0;NA;0;-0,18232154846191406;0,08004283905029297;10,30895233154297;0,06899261474609375;0;NA;NA
1989;419276;8;1100000;30000;NA;NA;NA;0;0;1;0;8;NA;NA;2,07944154739380;13,9108209609985;NA;NA;NA;0;NA;0;-0,22314357757568359;-0,16705417633056641;10,30895233154297;0,00000000000000000;0;NA;NA
1987;419289;13;1200000;18720;1,50000000000000000;NA;0;0;0;0;0;0;0,0000000000000000;0,4054650962352753;2,56494927406311;13,9978322982788;NA;0,0000000000000000;NA;0;NA;0;NA;NA;9,83734798431396;NA;NA;NA;NA
1988;419289;14;1350000;20800;1,40999996662139893;NA;0;0;0;0;1;0;0,0000000000000000;0,3435896933078766;2,63905739784241;14,1156148910522;NA;0,0000000000000000;0,4054650962352753;0;-0,0618754029273987;0;0,07410812377929688;0,11778259277343750;9,94270801544189;0,10536003112792969;0;0,00000000000000000;0,00000000000000000
1989;419289;15;1480000;29120;0,94999998807907104;NA;72;0;1;1;0;15;72,0000000000000000;-0,0512933060526848;2,70805025100708;14,2075529098511;NA;4,2904596328735352;0,3435896933078766;0;-0,3948830068111420;1;0,06899285316467285;0,09193801879882812;10,27918052673340;0,33647251129150391;0;72,00000000000000000;4,29045963287353516
1987;419297;150;22706650;22006;0,20000000298023224;0,40000000596046448;50;1;0;0;0;100;33,3333320617675781;-1,6094379425048828;5,01063537597656;16,9381675720215;-0,9162907004356384;3,5361166000366211;NA;0;NA;0;NA;NA;9,99907016754150;NA;NA;NA;NA
1988;419297;178;30766010;22027;0,31000000238418579;0,31999999284744263;40;1;0;0;1;60;13,4831457138061523;-1,1711829900741577;5,18178367614746;17,2419204711914;-1,1394343376159668;2,6729855537414551;-1,6094379425048828;0;0,4382549524307251;0;0,17114830017089844;0,30375289916992188;10,00002384185791;0,00095367431640625;0;-19,85018539428710938;-0,86313104629516602
1989;419297;171;28427980;24107;0,27000001072883606;0,47999998927116394;20;1;0;1;0;40;4,6783623695373535;-1,3093333244323730;5,14166355133057;17,1628837585449;-0,7339692115783691;1,7366628646850586;-1,1711829900741577;0;-0,1381503343582153;0;-0,04012012481689453;-0,07903671264648438;10,09025764465332;0,09023380279541016;0;-8,80478286743164062;-0,93632268905639648
1987;419298;80;10000000;33280;NA;NA;0;1;0;0;0;0;0,0000000000000000;NA;4,38202667236328;16,1180953979492;NA;0,0000000000000000;NA;0;NA;0;NA;NA;10,41271209716797;NA;NA;NA;NA
1988;419298;70;9000000;32240;NA;NA;0;1;0;0;1;0;0,0000000000000000;NA;4,24849510192871;16,0127353668213;NA;0,0000000000000000;NA;0;NA;0;-0,13353157043457031;-0,10536003112792969;10,38096332550049;-0,03174877166748047;0;0,00000000000000000;0,00000000000000000
1989;419298;65;9500000;30784;NA;NA;40;1;1;1;0;60;36,9230766296386719;NA;4,17438745498657;16,0668029785156;NA;3,6355597972869873;NA;0;NA;1;-0,07410764694213867;0,05406761169433594;10,33475017547607;-0,04621315002441406;0;36,92307662963867188;3,63555979728698730
1987;419302;333;NA;22360;NA;NA;0;0;0;0;0;0;0,0000000000000000;NA;5,80814266204834;NA;NA;0,0000000000000000;NA;0;NA;0;NA;NA;10,01502895355225;NA;NA;NA;NA
1988;419302;340;NA;22360;NA;NA;8;0;0;0;1;24;0,5647059082984924;NA;5,82894563674927;NA;NA;0,4476978778839111;NA;0;NA;0;0,02080297470092773;NA;10,01502895355225;0,00000000000000000;0;0,56470590829849243;0,44769787788391113
1989;419302;337;NA;22526;NA;NA;12;0;1;1;0;337;12,0000000000000000;NA;5,82008314132690;NA;NA;2,5649492740631104;NA;0;NA;1;-0,00886249542236328;NA;10,02242565155029;0,00739669799804688;0;11,43529415130615234;2,11725139617919922
1987;419303;6;875000;13500;NA;1,50000000000000000;0;0;0;0;0;0;0,0000000000000000;NA;1,79175949096680;13,6819791793823;0,4054650962352753;0,0000000000000000;NA;0;NA;0;NA;NA;9,51044464111328;NA;NA;NA;NA
1988;419303;8;15850000;14100;NA;1,00000000000000000;20;0;0;0;1;2;5,0000000000000000;NA;2,07944154739380;16,5786800384521;0,0000000000000000;1,7917594909667969;NA;0;NA;0;0,28768205642700195;2,89670085906982422;9,55393028259277;0,04348564147949219;0;5,00000000000000000;1,79175949096679688
1989;419303;11;2250000;15050;NA;1,25000000000000000;75;0;1;1;0;11;75,0000000000000000;NA;2,39789533615112;14,6264410018921;0,2231435477733612;4,3307332992553711;NA;0;NA;1;0,31845378875732422;-1,95223903656005859;9,61913299560547;0,06520271301269531;0;70,00000000000000000;2,53897380828857422
1987;419305;5;NA;NA;NA;NA;0;1;0;0;0;0;0,0000000000000000;NA;1,60943794250488;NA;NA;0,0000000000000000;NA;0;NA;0;NA;NA;NA;NA;NA;NA;NA
1988;419305;5;NA;NA;NA;NA;0;1;0;0;1;0;0,0000000000000000;NA;1,60943794250488;NA;NA;0,0000000000000000;NA;0;NA;0;0,00000000000000000;NA;NA;NA;0;0,00000000000000000;0,00000000000000000
1989;419305;5;NA;NA;NA;NA;9;1;1;1;0;5;9,0000000000000000;NA;1,60943794250488;NA;NA;2,3025851249694824;NA;0;NA;1;0,00000000000000000;NA;NA;NA;0;9,00000000000000000;2,30258512496948242
1987;419307;262;18050000;22360;1,00000000000000000;1,09000003337860107;0;0;0;0;0;4;0,0000000000000000;0,0000000000000000;5,56834459304810;16,7086563110352;0,0861777290701866;0,0000000000000000;NA;0;NA;0;NA;NA;10,01502895355225;NA;NA;NA;NA
1988;419307;264;19270000;23026;0,85000002384185791;1,07000005245208740;24;0;0;0;1;3;0,2727272808551788;-0,1625189036130905;5,57594919204712;16,7740592956543;0,0676587000489235;0,2411620616912842;0,0000000000000000;0;-0,1625189036130905;0;0,00760459899902344;0,06540298461914062;10,04437923431396;0,02935028076171875;0;0,27272728085517883;0,24116206169128418
1989;419307;302;22220000;21736;0,88999998569488525;1,07000005245208740;44;0;1;1;0;302;44,0000000000000000;-0,1165338307619095;5,71042680740356;16,9165039062500;0,0676587000489235;3,8066625595092773;-0,1625189036130905;0;0,0459850728511810;1;0,13447761535644531;0,14244461059570312;9,98672485351562;-0,05765438079833984;0;43,72727203369140625;3,56550049781799316
1987;419309;6;600000;24960;NA;0,33000001311302185;15;0;0;0;0;6;15,0000000000000000;NA;1,79175949096680;13,3046846389771;-1,1086626052856445;2,7725887298583984;NA;0;NA;0;NA;NA;10,12502956390381;NA;NA;NA;NA
1988;419309;9;750000;28080;NA;0,40000000596046448;20;0;0;0;1;9;20,0000000000000000;NA;2,19722461700439;13,5278282165527;-0,9162907004356384;3,0445225238800049;NA;0;NA;0;0,40546512603759766;0,22314357757568359;10,24281311035156;0,11778354644775391;0;5,00000000000000000;0,27193379402160645
1989;419309;12;1000000;30160;NA;0,40000000596046448;55;0;1;1;0;12;55,0000000000000000;NA;2,48490667343140;13,8155107498169;-0,9162907004356384;4,0253515243530273;NA;0;NA;1;0,28768205642700195;0,28768253326416016;10,31427192687988;0,07145881652832031;0;35,00000000000000000;0,98082900047302246
1987;419312;60;5845000;21133;NA;NA;NA;0;0;0;0;60;NA;NA;4,09434461593628;15,5810976028442;NA;NA;NA;0;NA;0;NA;NA;9,95859146118164;NA;NA;NA;NA
1988;419312;71;6927000;20904;NA;NA;NA;0;0;0;1;71;NA;NA;4,26268005371094;15,7509374618530;NA;NA;NA;0;NA;0;0,16833543777465820;0,16983985900878906;9,94769573211670;-0,01089572906494141;0;NA;NA
1989;419312;97;11012000;21445;NA;NA;NA;0;0;1;0;97;NA;NA;4,57471084594727;16,2144966125488;NA;NA;NA;0;NA;0;0,31203079223632812;0,46355915069580078;9,97324657440186;0,02555084228515625;0;NA;NA
1987;419319;60;NA;NA;NA;NA;40;0;0;0;0;60;40,0000000000000000;NA;4,09434461593628;NA;NA;3,7135720252990723;NA;0;NA;0;NA;NA;NA;NA;NA;NA;NA
1988;419319;69;NA;NA;NA;NA;50;0;0;0;1;69;50,0000000000000000;NA;4,23410654067993;NA;NA;3,9318256378173828;NA;0;NA;0;0,13976192474365234;NA;NA;NA;0;10,00000000000000000;0,21825361251831055
1989;419319;78;NA;NA;NA;NA;50;0;0;1;0;78;50,0000000000000000;NA;4,35670900344849;NA;NA;3,9318256378173828;NA;0;NA;0;0,12260246276855469;NA;NA;NA;0;0,00000000000000000;0,00000000000000000
1987;419328;27;2700000;NA;NA;NA;0;1;0;0;0;0;0,0000000000000000;NA;3,29583692550659;14,8087625503540;NA;0,0000000000000000;NA;0;NA;0;NA;NA;NA;NA;NA;NA;NA
1988;419328;27;2800000;NA;NA;NA;0;1;0;0;1;0;0,0000000000000000;NA;3,29583692550659;14,8451299667358;NA;0,0000000000000000;NA;0;NA;0;0,00000000000000000;0,03636741638183594;NA;NA;0;0,00000000000000000;0,00000000000000000
1989;419328;27;2800000;NA;NA;NA;12;1;1;1;0;27;12,0000000000000000;NA;3,29583692550659;14,8451299667358;NA;2,5649492740631104;NA;0;NA;1;0,00000000000000000;0,00000000000000000;NA;NA;0;12,00000000000000000;2,56494927406311035
1987;419335;57;8486927;40563;NA;NA;0;0;0;0;0;0;0,0000000000000000;NA;4,04305124282837;15,9540376663208;NA;0,0000000000000000;NA;0;NA;0;NA;NA;10,61061191558838;NA;NA;NA;NA
1988;419335;53;4327519;37429;NA;NA;40;0;0;0;1;10;7,5471696853637695;NA;3,97029185295105;15,2805051803589;NA;2,1456000804901123;NA;0;NA;0;-0,07275938987731934;-0,67353248596191406;10,53020095825195;-0,08041095733642578;0;7,54716968536376953;2,14560008049011230
1989;419335;62;8533205;42583;NA;NA;40;0;0;1;0;5;3,2258064746856689;NA;4,12713432312012;15,9594755172729;NA;1,4412101507186890;NA;0;NA;0;0,15684247016906738;0,67897033691406250;10,65921020507812;0,12900924682617188;0;-4,32136344909667969;-0,70438992977142334
1987;419339;40;8000000;15000;0,50000000000000000;0,30000001192092896;0;1;0;0;0;0;0,0000000000000000;-0,6931471824645996;3,68887948989868;15,8949518203735;-1,2039728164672852;0,0000000000000000;NA;0;NA;0;NA;NA;9,61580562591553;NA;NA;NA;NA
1988;419339;40;8500000;15500;0,58999997377395630;0,34000000357627869;0;1;0;0;1;0;0,0000000000000000;-0,5276327729225159;3,68887948989868;15,9555768966675;-1,0788096189498901;0,0000000000000000;-0,6931471824645996;0;0,1655144095420837;0;0,00000000000000000;0,06062507629394531;9,64859485626221;0,03278923034667969;0;0,00000000000000000;0,00000000000000000
1989;419339;60;10000000;17000;0,44999998807907104;0,21999999880790710;0;1;0;1;0;0;0,0000000000000000;-0,7985077500343323;4,09434461593628;16,1180953979492;-1,5141277313232422;0,0000000000000000;-0,5276327729225159;0;-0,2708749771118164;0;0,40546512603759766;0,16251850128173828;9,74096870422363;0,09237384796142578;0;0,00000000000000000;0,00000000000000000
1987;419343;100;10000000;15000;5,00000000000000000;7,00000000000000000;70;1;0;0;0;5;3,5000000000000000;1,6094379425048828;4,60517024993896;16,1180953979492;1,9459100961685181;1,5040774345397949;NA;0;NA;0;NA;NA;9,61580562591553;NA;NA;NA;NA
1988;419343;125;12000000;16000;4,00000000000000000;8,00000000000000000;25;1;0;0;1;21;4,1999998092651367;1,3862943649291992;4,82831382751465;16,3004169464111;2,0794415473937988;1,6486586332321167;1,6094379425048828;0;-0,2231435775756836;0;0,22314357757568359;0,18232154846191406;9,68034362792969;0,06453800201416016;0;0,69999980926513672;0,14458119869232178
1989;419343;290;48000000;18700;3,00000000000000000;10,00000000000000000;17;1;1;1;0;290;17,0000000000000000;1,0986123085021973;5,66988086700439;17,6867122650146;2,3025851249694824;2,8903717994689941;1,3862943649291992;0;-0,2876820564270020;1;0,84156703948974609;1,38629531860351562;9,83627891540527;0,15593528747558594;0;12,80000019073486328;1,24171316623687744
1987;419344;NA;NA;NA;NA;NA;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA;NA;NA;NA;NA
1988;419344;NA;NA;NA;NA;NA;0;0;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA;NA;0;NA;NA
1989;419344;9;1000000;17000;NA;NA;0;0;0;1;0;0;0,0000000000000000;NA;2,19722461700439;13,8155107498169;NA;0,0000000000000000;NA;0;NA;0;NA;NA;9,74096870422363;NA;0;NA;NA
1987;419347;NA;NA;NA;NA;NA;0;0;0;0;0;20;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA;NA;NA;NA;NA
1988;419347;NA;NA;NA;NA;NA;8;0;0;0;1;25;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA;NA;0;NA;NA
1989;419347;NA;NA;NA;NA;NA;13;0;1;1;0;81;NA;NA;NA;NA;NA;NA;NA;0;NA;1;NA;NA;NA;NA;0;NA;NA
1987;419351;12;NA;18000;NA;NA;0;0;0;0;0;0;0,0000000000000000;NA;2,48490667343140;NA;NA;0,0000000000000000;NA;0;NA;0;NA;NA;9,79812717437744;NA;NA;NA;NA
1988;419351;14;NA;18000;NA;NA;15;0;0;0;1;0;0,0000000000000000;NA;2,63905739784241;NA;NA;0,0000000000000000;NA;0;NA;0;0,15415072441101074;NA;9,79812717437744;0,00000000000000000;0;0,00000000000000000;0,00000000000000000
1989;419351;14;NA;19000;NA;NA;25;0;1;1;0;14;25,0000000000000000;NA;2,63905739784241;NA;NA;3,2580964565277100;NA;0;NA;1;0,00000000000000000;NA;9,85219383239746;0,05406665802001953;0;25,00000000000000000;3,25809645652770996
1987;419357;60;6870314;12750;2,00000000000000000;2,00000000000000000;50;0;0;0;0;60;50,0000000000000000;0,6931471824645996;4,09434461593628;15,7427206039429;0,6931471824645996;3,9318256378173828;NA;0;NA;0;NA;NA;9,45328617095947;NA;NA;NA;NA
1988;419357;65;7079852;11875;1,00000000000000000;1,00000000000000000;75;0;0;0;1;65;75,0000000000000000;0,0000000000000000;4,17438745498657;15,7727632522583;0,0000000000000000;4,3307332992553711;0,6931471824645996;0;-0,6931471824645996;0;0,08004283905029297;0,03004264831542969;9,38219070434570;-0,07109546661376953;0;25,00000000000000000;0,39890766143798828
1989;419357;75;8040128;12625;0,50000000000000000;0,50000000000000000;120;0;1;1;0;75;120,0000000000000000;-0,6931471824645996;4,31748819351196;15,8999557495117;-0,6931471824645996;4,7957906723022461;0,0000000000000000;0;-0,6931471824645996;1;0,14310073852539062;0,12719249725341797;9,44343471527100;0,06124401092529297;0;45,00000000000000000;0,46505737304687500
1987;419375;NA;2900000;NA;NA;NA;0;0;0;0;0;0;NA;NA;NA;14,8802213668823;NA;NA;NA;0;NA;0;NA;NA;NA;NA;NA;NA;NA
1988;419375;NA;2500000;NA;NA;NA;25;0;0;0;1;10;NA;NA;NA;14,7318010330200;NA;NA;NA;0;NA;0;NA;-0,14842033386230469;NA;NA;0;NA;NA
1989;419375;NA;3100000;NA;NA;NA;140;0;1;1;0;8;NA;NA;NA;14,9469127655029;NA;NA;NA;0;NA;1;NA;0,21511173248291016;NA;NA;0;NA;NA
1987;419376;32;6000000;15250;NA;NA;2;1;0;0;0;5;0,3125000000000000;NA;3,46573591232300;15,6072702407837;NA;0,2719337046146393;NA;0;NA;0;NA;NA;9,63233470916748;NA;NA;NA;NA
1988;419376;36;6100000;16290;NA;NA;4;1;0;0;1;10;1,1111111640930176;NA;3,58351898193359;15,6237993240356;NA;0,7472144365310669;NA;0;NA;0;0,11778306961059570;0,01652908325195312;9,69830703735352;0,06597232818603516;0;0,79861116409301758;0,47528073191642761
1989;419376;40;6300000;17370;NA;NA;38;1;1;1;0;40;38,0000000000000000;NA;3,68887948989868;15,6560602188110;NA;3,6635615825653076;NA;0;NA;1;0,10536050796508789;0,03226089477539062;9,76249980926514;0,06419277191162109;0;36,88888931274414062;2,91634702682495117
1987;419378;20;2700000;10920;2,71000003814697266;NA;50;0;0;0;0;5;12,5000000000000000;0,9969486594200134;2,99573230743408;14,8087625503540;NA;2,6026897430419922;NA;0;NA;0;NA;NA;9,29835128784180;NA;NA;NA;NA
1988;419378;22;3100000;11856;1,51999998092651367;NA;75;0;0;0;1;12;40,9090919494628906;0,4187103211879730;3,09104251861572;14,9469127655029;NA;3,7355027198791504;0,9969486594200134;0;-0,5782383680343628;0;0,09531021118164062;0,13815021514892578;9,38058948516846;0,08223819732666016;0;28,40909194946289062;1,13281297683715820
1989;419378;37;4700000;13520;1,34000003337860107;NA;154;0;1;1;0;37;154,0000000000000000;0,2926696240901947;3,61091780662537;15,3630733489990;NA;5,0434250831604004;0,4187103211879730;0;-0,1260406970977783;1;0,51987528800964355;0,41616058349609375;9,51192569732666;0,13133621215820312;0;113,09091186523437500;1,30792236328125000
1987;419379;201;NA;23167;NA;NA;0;0;0;0;0;0;0,0000000000000000;NA;5,30330467224121;NA;NA;0,0000000000000000;NA;0;NA;0;NA;NA;10,05048370361328;NA;NA;NA;NA
1988;419379;201;NA;25929;NA;NA;0;0;0;0;1;0;0,0000000000000000;NA;5,30330467224121;NA;NA;0,0000000000000000;NA;0;NA;0;0,00000000000000000;NA;10,16311740875244;0,11263370513916016;0;0,00000000000000000;0,00000000000000000
1989;419379;237;NA;24965;NA;NA;24;0;1;1;0;70;7,0886077880859375;NA;5,46806001663208;NA;NA;2,0904567241668701;NA;0;NA;1;0,16475534439086914;NA;10,12522983551025;-0,03788757324218750;0;7,08860778808593750;2,09045672416687012
1987;419380;45;10000000;NA;NA;NA;0;0;0;0;0;0;0,0000000000000000;NA;3,80666255950928;16,1180953979492;NA;0,0000000000000000;NA;0;NA;0;NA;NA;NA;NA;NA;NA;NA
1988;419380;50;10000000;NA;NA;NA;0;0;0;0;1;0;0,0000000000000000;NA;3,91202306747437;16,1180953979492;NA;0,0000000000000000;NA;0;NA;0;0,10536050796508789;0,00000000000000000;NA;NA;0;0,00000000000000000;0,00000000000000000
1989;419380;55;12000000;NA;NA;NA;10;0;0;1;0;55;10,0000000000000000;NA;4,00733327865601;16,3004169464111;NA;2,3978953361511230;NA;0;NA;0;0,09531021118164062;0,18232154846191406;NA;NA;0;10,00000000000000000;2,39789533615112305
1987;419381;14;1585000;14560;0,64999997615814209;NA;60;0;0;0;0;1;4,2857141494750977;-0,4307829439640045;2,63905739784241;14,2760953903198;NA;1,6650077104568481;NA;0;NA;0;NA;NA;9,58603286743164;NA;NA;NA;NA
1988;419381;11;1560000;19240;0,55000001192092896;NA;0;0;0;0;1;0;0,0000000000000000;-0,5978369712829590;2,39789533615112;14,2601966857910;NA;0,0000000000000000;-0,4307829439640045;0;-0,1670540273189545;0;-0,24116206169128418;-0,01589870452880859;9,86474704742432;0,27871417999267578;0;-4,28571414947509766;-1,66500771045684814
1989;419381;12;1747000;20280;0,37999999523162842;NA;50;0;1;1;0;12;50,0000000000000000;-0,9675840139389038;2,48490667343140;14,3734102249146;NA;3,9318256378173828;-0,5978369712829590;0;-0,3697470426559448;1;0,08701133728027344;0,11321353912353516;9,91739082336426;0,05264377593994141;0;50,00000000000000000;3,93182563781738281
1987;419384;50;NA;24960;NA;NA;0;0;0;0;0;0;0,0000000000000000;NA;3,91202306747437;NA;NA;0,0000000000000000;NA;0;NA;0;NA;NA;10,12502956390381;NA;NA;NA;NA
1988;419384;73;NA;26520;NA;NA;0;0;0;0;1;2;0,0000000000000000;NA;4,29045963287354;NA;NA;0,0000000000000000;NA;0;NA;0;0,37843656539916992;NA;10,18565464019775;0,06062507629394531;0;0,00000000000000000;0,00000000000000000
1989;419384;83;NA;28080;NA;NA;110;0;1;1;0;30;39,7590370178222656;NA;4,41884040832520;NA;NA;3,7076776027679443;NA;0;NA;1;0,12838077545166016;NA;10,24281311035156;0,05715847015380859;0;39,75903701782226562;3,70767760276794434
1987;419388;40;2400000;16307;11,00000000000000000;9,00000000000000000;2;0;0;0;0;10;0,5000000000000000;2,3978953361511230;3,68887948989868;14,6909790039062;2,1972246170043945;0,4054650962352753;NA;0;NA;0;NA;NA;9,69934940338135;NA;NA;NA;NA
1988;419388;36;2300000;16827;8,00000000000000000;7,00000000000000000;4;0;0;0;1;15;1,6666666269302368;2,0794415473937988;3,58351898193359;14,6484193801880;1,9459100961685181;0,9808292388916016;2,3978953361511230;0;-0,3184537887573242;0;-0,10536050796508789;-0,04255962371826172;9,73073959350586;0,03139019012451172;0;1,16666662693023682;0,57536411285400391
1989;419388;33;2700000;17347;6,00000000000000000;3,00000000000000000;18;0;1;1;0;33;18,0000000000000000;1,7917594909667969;3,49650764465332;14,8087625503540;1,0986123085021973;2,9444389343261719;2,0794415473937988;0;-0,2876820564270020;1;-0,08701133728027344;0,16034317016601562;9,76117515563965;0,03043556213378906;0;16,33333396911621094;1,96360969543457031
1987;419392;15;NA;18000;NA;NA;NA;0;0;0;0;15;NA;NA;2,70805025100708;NA;NA;NA;NA;0;NA;0;NA;NA;9,79812717437744;NA;NA;NA;NA
1988;419392;18;NA;19500;NA;NA;NA;0;0;0;1;18;NA;NA;2,89037179946899;NA;NA;NA;NA;0;NA;0;0,18232154846191406;NA;9,87817001342773;0,08004283905029297;0;NA;NA
1989;419392;21;NA;20900;NA;NA;NA;0;0;1;0;21;NA;NA;3,04452252388000;NA;NA;NA;NA;0;NA;0;0,15415072441101074;NA;9,94750404357910;0,06933403015136719;0;NA;NA
1987;419400;6;373164;17680;NA;NA;170;0;0;0;0;2;56,6666679382324219;NA;1,79175949096680;12,8297729492188;NA;4,0546793937683105;NA;0;NA;0;NA;NA;9,78018951416016;NA;NA;NA;NA
1988;419400;8;422611;17680;NA;NA;170;0;0;0;1;4;85,0000000000000000;NA;2,07944154739380;12,9542074203491;NA;4,4543471336364746;NA;0;NA;0;0,28768205642700195;0,12443447113037109;9,78018951416016;0,00000000000000000;0;28,33333206176757812;0,39966773986816406
1989;419400;9;390210;17846;NA;NA;170;0;0;1;0;4;75,5555572509765625;NA;2,19722461700439;12,8744401931763;NA;4,3380165100097656;NA;0;NA;0;0,11778306961059570;-0,07976722717285156;9,78953456878662;0,00934505462646484;0;-9,44444274902343750;-0,11633062362670898
1987;419401;62;5000000;29000;NA;NA;72;0;0;0;0;13;15,0967741012573242;NA;4,12713432312012;15,4249486923218;NA;2,7786188125610352;NA;0;NA;0;NA;NA;10,27505111694336;NA;NA;NA;NA
1988;419401;74;6000000;34000;NA;NA;72;0;0;0;1;13;12,6486482620239258;NA;4,30406522750854;15,6072702407837;NA;2,6136405467987061;NA;0;NA;0;0,17693090438842773;0,18232154846191406;10,43411540985107;0,15906429290771484;0;-2,44812583923339844;-0,16497826576232910
1989;419401;82;8000000;39000;NA;NA;72;0;0;1;0;13;11,4146337509155273;NA;4,40671920776367;15,8949518203735;NA;2,5188758373260498;NA;0;NA;0;0,10265398025512695;0,28768157958984375;10,57131671905518;0,13720130920410156;0;-1,23401451110839844;-0,09476470947265625
1987;419406;NA;1842243;NA;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;14,4264945983887;NA;NA;NA;0;NA;0;NA;NA;NA;NA;NA;NA;NA
